year,Round,Pick,player,position,nationality,picked by,team,strengths,weaknesses,college,listed height,listed weight,date of birth,place of birth,awards,ls_season,ls_team,ls_conf,ls_class,ls_pos,ls_g,ls_gs,ls_mp,ls_fg,ls_fga,ls_fg%,ls_3p,ls_3pa,ls_3p%,ls_2p,ls_2pa,ls_2p%,ls_efg%,ls_ft,ls_fta,ls_ft%,ls_orb,ls_drb,ls_trb,ls_ast,ls_stl,ls_blk,ls_tov,ls_pf,ls_pts,avg_g,avg_gs,avg_mp,avg_fg,avg_fga,avg_fg%,avg_3p,avg_3pa,avg_3p%,avg_2p,avg_2pa,avg_2p%,avg_efg%,avg_ft,avg_fta,avg_ft%,avg_orb,avg_drb,avg_trb,avg_ast,avg_stl,avg_blk,avg_tov,avg_pf,avg_pts,post draft awards,analysis,nba_per,nba_ts_pct,nba_ws_per_48,nba_bpm,nba_vorp,nba_composite_score
2020,,,Freddie Gillespie,PF,United States,,Baylor,Elite rebounder and rim protector • High energy and hustle • Strong finisher around the rim,Limited perimeter skill set • Inconsistent midrange shot • Undersized for NBA center,Carleton (2015–2017) Baylor (2018–2020),6 ft 10 in,245 lb,1997-06-14,"Saint Paul, Minnesota , U.S.","Big 12 Most Improved Player ( 2020 ), Second-team All-Big 12 (2020), Big 12 All-Defensive Team (2020), Second-team All- MIAC (2017)",2019-20,Baylor,Big 12,SR,F,30.0,30.0,28.4,3.7,6.7,0.55,0.0,0.0,,3.7,6.7,0.55,0.55,2.2,3.2,0.684,4.1,4.9,9.0,0.5,1.1,2.2,0.9,2.8,9.6,28.0,20.5,23.35,3.0,5.1,0.601,0.0,0.0,,3.0,5.1,0.601,0.601,1.45,2.2,0.608,3.1,3.6,6.7,0.4,0.9,1.65,0.95,2.75,7.45,"ABA League champion ( 2024 ), German Cup winner ( 2023 )",,11.45,0.49,0.08,-3.9,-0.1,11.44
2020,,,Ashton Hagans,PG,United States,,Kentucky,True point guard with good size • Excels in creating turnovers • Strong transition player,Low shooting percentages • High turnover rate • Struggles with on-ball defense,Kentucky (2018–2020),6 ft 3 in,190 lb,1999-07-08,"Cartersville, Georgia , U.S.","SEC Co-Defensive Player of the Year (2019), SEC All-Defensive Team (2020), Mr. Georgia Basketball (2018)",2019-20,Kentucky,SEC,SO,G,30.0,29.0,33.1,3.6,8.8,0.404,0.5,2.1,0.258,3.0,6.8,0.448,0.434,3.8,4.7,0.81,0.2,3.7,3.9,6.4,1.9,0.2,3.4,2.6,11.5,33.5,29.5,30.8,3.15,7.3,0.436,0.45,1.75,0.266,2.65,5.6,0.488,0.467,2.85,3.6,0.786,0.4,2.85,3.25,5.35,1.75,0.15,2.95,2.3,9.6,NBA G League Next Up Game ( 2024 ),,-12.4,,-0.35,-21.1,0.0,-22.44
2020,,,Josh Hall,SF,United States,,Moravian Prep,Explosive athletic scorer in transition • Strong rim-finishing ability • High motor and length,Raw offensive skill development • Inconsistent shooting mechanics • Needs improved strength for contact,,6 ft 9 in,190 lb,2000-10-08,"Durham, North Carolina , U.S.",,2019-20,Missouri State,MVC,JR,G,33.0,11.0,21.6,1.9,4.7,0.413,0.4,1.5,0.286,1.5,3.2,0.472,0.458,0.9,1.5,0.612,1.1,3.0,4.1,1.2,0.9,0.2,1.4,2.0,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.36,-0.13,-11.9,-0.8,-2.76
2020,,,Kevon Harris,SG/SF,United States,,Stephen F. Austin,Sharp catch-and-shoot wing scorer • Good off-ball movement and spacing • Decent three-point shooting efficiency,Defensive effort lapses • Limited playmaking creativity • Below-average athletic explosiveness,Stephen F. Austin (2016–2020),6 ft 6 in,220 lb,1997-06-24,"Ellenwood, Georgia , U.S.","Southland Player of the Year (2020), First-team All- Southland (2020), 2× Second-team All-Southland (2018, 2019)",2019-20,Stephen F. Austin,Southland,SR,F,31.0,31.0,29.3,5.4,11.5,0.468,1.9,4.6,0.413,3.5,6.9,0.505,0.55,4.8,6.2,0.771,1.4,4.3,5.7,2.1,1.5,0.3,3.5,2.5,17.5,31.75,26.0,28.125,4.675,9.625,0.48,1.5,3.75,0.388,3.175,5.875,0.536,0.554,3.775,5.125,0.723,1.675,3.625,5.325,1.6,1.05,0.375,2.475,2.025,14.575,"2× NBA G League Next Up Game ( 2024, 2025), NBA G League Next Up Game MVP (2025)",,9.2,0.56,0.07,-3.6,-0.2,12.56
2020,,,Nate Hinton,SG,United States,,Houston,Elite perimeter rebounding for a guard • Strong steal rate and defensive activity • Improved 3‑point shooting as a sophomore,Slight frame limits finishing through contact • Needs consistency in jump shooting • Raw playmaking skills,Houston (2018–2020),6 ft 5 in,210 lb,1999-06-08,"Gastonia, North Carolina , U.S.","Second-team All- AAC (2020), AAC All-Rookie Team (2019)",2019-20,Houston,AAC,SO,G,31.0,31.0,30.3,3.5,8.4,0.41,1.5,3.8,0.387,2.0,4.6,0.43,0.498,2.2,2.9,0.756,2.7,6.0,8.7,2.0,1.4,0.2,1.2,2.2,10.6,34.0,16.0,24.75,2.95,7.15,0.412,1.15,3.0,0.362,1.85,4.1,0.444,0.488,1.9,2.4,0.806,1.9,4.65,6.55,1.6,1.2,0.15,1.05,1.85,8.9,NBA G League All-Defensive Team ( 2024 ),,-17.4,0.22,-0.62,-23.0,0.0,-29.6
2020,,,Markus Howard,PG,United States,,Marquette,Natural scorer with excellent shooting skills • Proficient in pick and roll situations • Strong free throw and three-point shooter,Struggles with size and defensive play • Tendency to force shots and over-dribble • Needs to improve playmaking and team involvement,Marquette (2016–2020),5 ft 10 in,175 lb,1999-03-03,"Morristown, New Jersey , U.S.","Consensus first-team All-American ( 2020 ), Consensus second-team All-American ( 2019 ), NCAA scoring champion (2020), Big East Player of the Year (2019), Senior CLASS Award (2020), 2× First-team All-Big East (2019, 2020), Second-team All-Big East ( 2018 ), Big East All-Freshman Team ( 2017 )",2019-20,Marquette,Big East,SR,G,29.0,29.0,33.2,8.2,19.3,0.422,4.2,10.1,0.412,4.0,9.2,0.434,0.53,7.3,8.6,0.847,0.6,2.9,3.5,3.3,0.9,0.0,3.4,2.4,27.8,32.0,30.25,30.05,6.75,15.175,0.453,3.4,7.95,0.442,3.35,7.25,0.464,0.57,4.725,5.35,0.891,0.425,2.8,3.225,3.075,0.95,0.05,2.95,2.375,21.6,"Alphonso Ford EuroLeague Top Scorer Trophy ( 2024 ), 2× All-Liga ACB First Team ( 2023, 2024 ), Liga ACB Top Scorer ( 2024 )",,11.25,0.52,0.01,-4.95,-0.15,8.82
2020,,,Mason Jones,SG,United States,,Arkansas,Prolific scoring ability with efficient midrange shooting • Elite free‑throw shooter and clutch performer • High basketball IQ creating own shot,Below‑average defensive versatility • Limited lateral quickness • Inconsistent playmaking for teammates,Connors State (2017–2018) Arkansas (2018–2020),6 ft 4 in,200 lb,1998-07-21,"Dallas, Texas , U.S.","AP Honorable Mention All-American ( 2020 ), SEC co-Player of the Year – AP ( 2020 ), First team All- SEC (2020)",2019-20,Arkansas,SEC,JR,G,31.0,30.0,33.9,6.2,13.6,0.453,2.2,6.3,0.351,4.0,7.4,0.539,0.533,7.5,9.1,0.826,0.7,4.7,5.5,3.4,1.6,0.2,3.2,3.3,22.0,32.5,28.0,31.6,5.1,11.75,0.428,2.2,6.2,0.358,2.9,5.6,0.502,0.524,5.45,6.65,0.815,0.6,4.05,4.7,3.1,1.25,0.15,2.5,2.8,17.8,"NBA G League Champion (2025), NBA G League Finals MVP (2025), All-NBA G League First Team ( 2022 ), 2× All-NBA G League Second Team ( 2024, 2025 )",,20.65,0.64,0.24,1.95,0.0,23.18
2020,,,Kylor Kelley,PF/C,United States,,Oregon State,Elite shot‑blocking and rim protection • Excellent offensive rebounding instincts • Good mobility for a seven‑footer,Underdeveloped perimeter game • Inconsistent post move variety • Prone to foul trouble,Northwest Christian (2015–2017) Lane CC (2017–2018) Oregon State (2018–2020),7 ft 0 in,230 lb,1997-08-26,"Logan, Utah , U.S.","2× Pac-12 All-Defensive Team (2019, 2020), NWAC All-Defensive Team (2018)",2019-20,Oregon State,Pac-12,SR,F,31.0,31.0,29.1,4.3,7.2,0.604,0.0,0.0,0.0,4.3,7.1,0.606,0.604,2.5,3.6,0.681,1.7,3.6,5.3,0.9,0.3,3.5,1.1,2.0,11.1,31.0,28.0,26.3,3.75,6.05,0.629,0.0,0.0,0.0,3.75,6.0,0.63,0.629,1.85,2.8,0.647,1.6,3.5,5.15,0.65,0.3,3.45,1.05,2.15,9.4,"NBA G League All-Defensive Team ( 2024 ), NBA G League Blocks leader (2024)",,,,,,,
2020,,,Braxton Key,SF/SG,United States,,Virginia,Versatile wing with strong athleticism • Solid defensive instincts and rebounder • Effective in transition scoring,Inconsistent shooting mechanics • Limited playmaking off the dribble • Below‑average three‑point range,Alabama (2016–2018) Virginia (2018–2020),6 ft 8 in,225 lb,1997-02-14,"Charlotte, North Carolina , U.S.","NCAA champion (2019), SEC All-Freshman Team (2017)",2019-20,Virginia,ACC,SR,F,27.0,25.0,33.6,3.7,8.6,0.435,0.4,2.4,0.185,3.3,6.2,0.533,0.461,1.9,3.3,0.584,1.7,5.7,7.4,1.8,1.2,0.6,1.8,1.6,9.9,31.25,19.5,27.1,3.05,7.15,0.428,0.6,2.35,0.268,2.45,4.85,0.507,0.472,1.875,2.925,0.654,1.5,4.4,5.925,1.775,0.925,0.55,1.85,1.95,8.65,"NBA G League champion ( 2023 ), NBA G League Defensive Player of the Year ( 2025 ), All-NBA G League Second Team ( 2022 ), 2x NBA G League All-Defensive Team (2022, 2025 )",,16.25,0.79,0.15,-0.15,-0.05,21.74
2020,,,Nathan Knight,PF/C,United States,,William & Mary,Efficient interior scorer with high FG% • Strong rebounder and rim protector • Solid free‑throw shooter for big man,Lacks elite athleticism and lateral quickness • Limited perimeter shooting threat • Below‑average handle and playmaking,William & Mary (2016–2020),6 ft 9 in,235 lb,1997-09-20,"Syracuse, New York , U.S.","Lou Henson Award (2020), CAA Player of the Year (2020), CAA Defensive Player of the Year (2020), 2× First-team All-CAA (2019, 2020), Second-team All-CAA (2018), 3× CAA All-Defensive Team (2018–2020), CAA All-Rookie Team (2017)",2019-20,William & Mary,CAA,SR,F,32.0,32.0,29.6,7.1,13.5,0.524,0.9,3.0,0.305,6.2,10.6,0.586,0.558,5.6,7.3,0.773,2.7,7.8,10.5,1.8,0.8,1.5,2.6,3.0,20.7,31.25,24.5,26.525,6.1,10.9,0.564,0.425,1.475,0.256,5.7,9.45,0.604,0.581,4.45,6.1,0.717,2.175,5.525,7.7,2.15,0.55,1.775,2.25,3.025,17.1,,,15.7,0.59,0.12,-2.5,-0.03,15.6
2020,,,Anthony Lamb,SF,United States,,Vermont,Versatile wing scorer with advanced three-point range • High motor and defensive intensity • Strong playmaking instincts,Undersized for the wing position • Inconsistent finishing through contact • Needs improved shot creation off the dribble,Vermont (2016–2020),6 ft 6 in,227 lb,1998-01-20,"Rochester, New York , U.S.","2× America East Player of the Year ( 2019, 2020), AP Honorable Mention All-American ( 2019 ), 2× First-team All- America East (2019, 2020), Second-team All-America East (2017), America East Rookie of the Year (2017), 2× America East tournament MVP ( 2017 , 2019 )",2019-20,Vermont,AEC,SR,F,33.0,33.0,31.0,5.6,13.6,0.411,1.6,5.6,0.293,3.9,8.0,0.492,0.471,3.9,4.8,0.81,1.3,5.7,7.1,2.5,1.0,1.2,2.4,2.2,16.7,29.5,28.25,27.125,5.75,12.05,0.476,1.175,3.525,0.347,4.525,8.525,0.53,0.524,3.625,4.575,0.786,1.575,4.725,6.35,1.6,0.825,1.275,2.075,2.325,16.25,"NBA G League champion ( 2022 ), All-NBL First Team ( 2024 ), All-NBA G League Third Team (2022), NBA G League Most Improved Player Award ( 2021 ), Italian Cup winner (2025)",,6.37,0.38,-0.01,-5.07,-0.03,5.17
2020,,,Karim Mané,PG,Canada,,Vanier College,Physically gifted with great size and athleticism • Excellent first step and driving ability • Potential as a three-level scorer,Inconsistent and streaky shooter • Struggles with decision making and turnovers • Needs improvement in team and off-ball defense,Vanier (2017–2020),6 ft 3 in,190 lb,2000-05-16,"Dakar , Senegal",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NBA G League champion (2021),,1.3,0.36,-0.04,-9.9,-0.2,1.64
2020,,,Naji Marshall,SF,United States,,Xavier,Excellent speed and athleticism • Strong defender across multiple positions • Effective playmaker and passer,Poor three-point shooting at 29% • High turnover rate at 3.5 per game • Struggles with jump shooting outside the paint,Xavier (2017–2020),6 ft 6 in,220 lb,1998-01-24,"Atlantic City, New Jersey , U.S.","First-team All-Big East (2020), Second-team All-Big East (2019), Big East All-Freshman Team (2018)",2019-20,Xavier,Big East,JR,F,31.0,31.0,35.7,6.1,13.8,0.445,1.4,5.0,0.286,4.7,8.8,0.535,0.496,3.2,4.5,0.71,1.1,5.2,6.3,4.0,1.3,0.4,3.4,2.6,16.8,33.0,27.333,31.133,4.6,10.6,0.456,1.1,3.8,0.304,3.533,6.733,0.533,0.506,2.733,3.767,0.728,1.067,4.9,5.967,3.0,1.033,0.3,2.767,2.333,13.067,,,11.7,0.52,0.06,-2.13,0.0,11.95
2020,,,Sean McDermott,SF,United States,,Butler,Reliable catch-and-shoot guard with deep range • Strong basketball IQ and spacing instincts • Energetic on-ball defender,Undersized guard frame • Below-average athletic explosiveness • Limited off-the-dribble creation,Butler (2016–2020),6 ft 6 in,195 lb,1996-11-03,"Anderson, Indiana , U.S.",,2019-20,Butler,Big East,SR,F,31.0,31.0,32.9,3.8,8.1,0.474,2.1,5.3,0.394,1.7,2.8,0.628,0.604,1.9,2.2,0.868,1.1,5.2,6.3,1.0,0.7,0.4,0.7,1.4,11.7,31.25,20.0,23.85,2.6,5.6,0.461,1.575,3.925,0.397,1.025,1.675,0.623,0.603,0.925,1.125,0.791,0.875,3.0,3.875,0.7,0.525,0.25,0.65,1.8,7.75,,,7.2,0.53,0.05,-4.3,-0.1,10.88
2020,,,Cameron McGriff,SF,United States,,Oklahoma State,Physical forward with strong rebounding instincts • Effective lob threat and rim protector • High basketball IQ in pick-and-roll,Limited perimeter shooting consistency • Below-average lateral quickness • Raw playmaking skills,Oklahoma State (2016–2020),6 ft 7 in,220 lb,1997-09-30,"Grand Prairie, Texas , U.S.",,2019-20,Oklahoma State,Big 12,SR,F,32.0,32.0,30.1,4.1,9.1,0.45,0.9,2.8,0.308,3.2,6.3,0.515,0.498,3.3,3.9,0.832,2.0,4.6,6.6,1.3,0.4,0.3,1.9,2.6,12.3,33.0,20.5,25.925,2.925,6.9,0.429,0.725,2.3,0.315,2.225,4.625,0.481,0.479,2.625,3.275,0.798,1.9,3.725,5.625,1.15,0.725,0.475,1.55,2.45,9.2,Greek League All-Star (2022),,12.5,0.47,0.1,-4.0,0.0,11.8
2020,,,Ade Murkey,SG,United States,,Denver,Explosive leaper with strong transition finishing • Good catch-and-shoot three-point ability • High defensive motor and effort,Inconsistent shooting mechanics • Needs to add strength to finish through contact • Limited isolation creation,Denver (2016–2020),6 ft 5 in,200 lb,1998-01-29,"Minneapolis, Minnesota",Second-team All- Summit League (2020),2019-20,Denver,Summit,SR,G,31.0,31.0,32.3,6.6,13.7,0.481,1.0,2.4,0.4,5.6,11.3,0.499,0.516,4.4,6.0,0.731,1.3,5.0,6.3,2.1,1.2,0.7,2.1,2.4,18.6,29.5,22.0,23.025,3.75,7.975,0.469,0.4,1.1,0.269,3.325,6.875,0.493,0.488,2.5,3.425,0.737,1.075,2.775,3.925,1.95,0.8,0.375,1.725,2.025,10.375,,,0.0,,-0.02,-9.7,0.0,-4.68
2020,,,Myles Powell,SG,United States,,Seton Hall,Prolific scorer with NBA-caliber shooting range • Clutch performer with high basketball IQ • Strong free-throw shooter,Below-average size and defensive versatility • Inconsistent defensive effort • Limited playmaking vision,Seton Hall (2016–2020),6 ft 2 in,195 lb,1997-07-07,"Trenton, New Jersey , U.S.","Consensus first-team All-American ( 2020 ), Jerry West Award (2020), Big East Player of the Year (2020), 2× First-team All-Big East (2019, 2020), Big East Most Improved Player (2018), 2× Haggerty Award (2019, 2020)",2019-20,Seton Hall,Big East,SR,G,28.0,28.0,31.5,7.0,17.5,0.398,2.8,9.2,0.306,4.1,8.3,0.5,0.479,4.3,5.4,0.795,0.9,3.4,4.3,2.9,1.2,0.2,2.8,2.1,21.0,32.25,24.25,30.75,5.75,13.7,0.418,2.7,7.85,0.345,3.05,5.85,0.521,0.52,3.375,4.175,0.81,0.7,2.6,3.275,2.375,1.275,0.2,2.2,2.175,17.575,,,0.2,0.36,-0.11,-12.7,-0.1,-2.28
2020,,,Trevelin Queen,SG,United States,,New Mexico State,High-energy slasher with athletic finishing • Effective rebounder for guard • Good midrange scoring instincts,Limited three-point consistency • Undersized for NBA guard • Needs to improve playmaking decision-making,Marin (2016–2017) New Mexico Military (2017–2018) New Mexico State (2018–2020),6 ft 5 in,190 lb,1997-02-25,"Baltimore, Maryland , U.S.","Second-team All- WAC (2020), WAC tournament MVP ( 2019 ), All- WJCAC Team (2018)",2019-20,New Mexico State,WAC,SR,G,26.0,25.0,27.5,4.9,10.5,0.471,2.0,5.3,0.387,2.9,5.2,0.556,0.568,1.3,1.7,0.814,2.0,3.2,5.2,2.4,1.7,0.3,1.8,2.3,13.2,25.5,12.5,21.35,3.95,8.4,0.473,1.55,4.25,0.368,2.4,4.15,0.58,0.566,0.95,1.35,0.714,1.65,2.4,4.05,2.05,1.35,0.55,1.25,1.8,10.5,"NBA G League champion ( 2022 ), NBA G League Finals MVP (2022), NBA G League Most Valuable Player (2022), All-NBA G League First Team (2022), All-NBA G League Second Team ( 2024 ), NBA G League All-Defensive Team (2022), 3× NBA G League Next Up Game (2023-2025), NBA G League Next Up Game MVP (2024)",,12.1,0.48,-0.03,-2.65,0.0,7.34
2020,,,Jackson Rowe,SF,Canada,,Cal State Fullerton,Shoot-first guard with instant scoring burst • Solid catch-and-shoot mechanics • High basketball IQ and court vision,Below-average athleticism • Inconsistent defensive effort • Needs strength for contact finishes,Cal State Fullerton (2016–2020),6 ft 7 in,210 lb,1997-07-01,"Toronto, Ontario , Canada","Second-team All- Big West (2020), Big West Freshman of the Year (2017)",2019-20,Cal State Fullerton,Big West,SR,F,20.0,19.0,31.0,5.0,10.6,0.467,1.8,4.3,0.407,3.2,6.3,0.508,0.55,3.9,5.8,0.678,1.6,5.8,7.4,1.9,1.1,1.3,2.6,2.9,15.6,27.75,26.75,30.425,4.375,8.275,0.534,0.925,2.375,0.366,3.45,5.9,0.59,0.585,2.7,3.85,0.709,1.75,5.6,7.3,1.8,0.8,1.05,2.375,2.525,12.35,"CEBL All-Canadian Team (2023), SBL champion (2022)",,,,,,,
2020,,,Matt Ryan,SF,United States,,Chattanooga,Sharpshooting wing with quick release • Effective off-ball movement and spacing • Strong midrange scoring touch,Limited defensive versatility • Below-average athleticism • Needs to improve defensive consistency,Notre Dame (2015–2017) Vanderbilt (2018–2019) Chattanooga (2019–2020),6 ft 6 in,215 lb,1997-04-17,"Valhalla, New York , U.S.","Second-team All- SoCon (2020), First-team Parade All-American (2015), Mr. New York Basketball (2015)",2019-20,Chattanooga,Southern,SR,F,33.0,33.0,30.6,5.0,11.9,0.423,2.7,7.4,0.359,2.4,4.5,0.531,0.536,2.6,3.0,0.879,0.6,4.3,4.9,1.9,0.4,0.1,1.8,2.3,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,,,Trevon Scott,SG,United States,,Cincinnati,Athletic forward with high-flyer finishing ability • Elite rim protection and shot-blocking • Strong rebounding instincts,Undersized for NBA power forward • Limited perimeter shooting • Needs improved defensive positioning,Cincinnati (2016–2020),6 ft 8 in,225 lb,1996-11-25,"Brunswick, Georgia , U.S.","First-team All- AAC (2020), AAC Defensive Player of the Year (2020), AAC Most Improved Player (2020)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.4,0.5,0.14,-3.0,0.0,14.4
2020,,,Zavier Simpson,PG,United States,,Michigan,Elite on-ball defender with strong anticipation • Excellent playmaker in pick-and-roll • High basketball IQ as a floor general,Below-average shooting range • Limited athletic explosiveness • Durability concerns due to style of play,Michigan (2016–2020),6 ft 0 in,190 lb,1997-02-11,"Lima, Ohio , U.S.","2× Second-team All- Big Ten ( 2019, 2020 ), Big Ten All-Defensive team ( 2019 ), Ohio Mr. Basketball (2016)",2019-20,Michigan,Big Ten,SR,G,30.0,30.0,33.7,5.0,10.6,0.476,1.0,2.9,0.36,4.0,7.7,0.519,0.525,1.8,3.1,0.574,0.7,3.8,4.5,7.9,1.0,0.1,3.2,2.6,12.9,36.5,24.0,25.675,2.925,6.425,0.437,0.65,2.05,0.304,2.275,4.375,0.51,0.49,1.125,1.9,0.617,0.425,2.9,3.325,4.8,1.05,0.075,1.8,1.75,7.65,"All-EuroCup Second Team ( 2025 ), EuroCup assists leader ( 2025 ), NBA G League Next Up Game ( 2023 )",,7.7,0.41,-0.02,-7.9,-0.3,4.24
2020,,,Dmytro Skapintsev,C,Ukraine,,Cherkaski Mavpy,Lengthy center with strong shot-blocking instincts • Good rim-running ability in transition • High motor and energy,Raw offensive skillset outside the paint • Limited pick-and-pop shooting • Needs to add mass for NBA interior play,,7 ft 0 in,215 lb,1998-05-12,"Cherkasy , Ukraine",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NBA G League Showcase Cup champion ( 2023 ),,,,,,,
2020,,,Xavier Sneed,SF,United States,,Kansas State,Versatile wing defender with strong on-ball skills • Reliable catch-and-shoot three-point shooting • High motor and hustle,Inconsistent shot selection • Limited isolation creation • Below-average height for wing defender,Kansas State (2016–2020),6 ft 5 in,215 lb,1997-12-21,"St. Louis, Missouri , U.S.",,2019-20,Kansas State,Big 12,SR,F,32.0,32.0,32.5,4.4,12.0,0.365,1.8,6.1,0.304,2.5,5.9,0.426,0.441,3.6,5.3,0.69,0.9,3.9,4.8,1.7,1.8,0.3,1.6,2.8,14.2,34.25,26.0,28.225,3.5,8.825,0.402,1.575,4.775,0.333,1.9,4.05,0.49,0.494,2.175,3.125,0.706,1.05,3.425,4.5,1.5,1.425,0.275,1.225,2.425,10.75,,,5.95,0.52,0.03,-5.9,0.0,9.24
2020,,,Pat Spencer,PG/SG,United States,,Northwestern,Elite playmaker with exceptional court vision • Strong ball-handling and pick-and-roll skills • High basketball IQ and leadership,Below-average scoring aggressiveness • Limited shooting range consistency • Undersized for extended NBA role,Northwestern (2019–2020),6 ft 3 in,205 lb,1996-07-04,"North Wales, Pennsylvania , U.S.",,2019-20,Northwestern,Big Ten,SR,G,31.0,29.0,29.4,3.9,9.0,0.436,0.4,1.6,0.235,3.5,7.4,0.48,0.457,2.1,2.6,0.815,0.7,3.5,4.1,3.9,0.8,0.2,2.3,2.1,10.4,31.0,29.0,29.4,3.9,9.0,0.436,0.4,1.6,0.235,3.5,7.4,0.48,0.457,2.1,2.6,0.815,0.7,3.5,4.1,3.9,0.8,0.2,2.3,2.1,10.4,,,,,,,,
2020,,,Lamar Stevens,PF,United States,,Penn State,Versatile forward with strong midrange and three-point shooting • Solid defensive fundamentals • High basketball IQ and toughness,Limited athletic explosiveness • Below-average verticality for rebounding • Needs improved off-the-dribble creation,Penn State (2016–2020),6 ft 6 in,230 lb,1997-07-09,"Philadelphia, Pennsylvania , U.S.","NIT champion ( 2018 ), 2x First-team All- Big Ten ( 2019, 2020), Big Ten All-Freshman Team (2017), NIT MVP (2018)",2019-20,Penn State,Big Ten,SR,F,31.0,31.0,31.1,6.2,14.6,0.423,0.8,3.1,0.263,5.4,11.6,0.465,0.45,4.5,6.2,0.719,1.3,5.7,6.9,2.2,1.1,1.2,2.5,2.6,17.6,33.75,33.75,32.225,5.95,13.7,0.435,0.625,2.325,0.286,5.35,11.4,0.466,0.458,3.925,5.275,0.738,1.5,5.05,6.5,1.975,0.8,0.925,2.425,2.575,16.425,,,10.43,0.53,0.07,-3.3,-0.23,12.08
